postcode, total_installations_quantity
"6313",1
"6315",7
"6316",4
"6317",43
"6322",1
"6318",9
"6320",6
"6321",3
"6323",9
"6324",13
"6326",6
"6327",1
"6328",3
"6330",155
"6333",53
"6335",2
"7055",0
"7109",5
"7112",3
"6336",2
"7113",0
"7116",1
"7117",0
"7119",0
"7120",0
"7140",2
"7150",4
"6337",5
"6338",6
"7155",2
"7162",2
"7163",0
"7170",4
"7171",1
"7172",1
"7173",3
"6341",1
"6343",3
"6346",2
"6348",4
"6350",2
"7215",3
"7216",3
"6351",0
"6352",2
"7248",5
"6353",3
"6356",0
"7264",0
"7265",0
"6355",2
"6359",2
"6361",1
"6365",1
"6367",0
"6368",0
"6369",5
"6370",4
"6372",0
"6373",0
"6375",11
"6383",8
"6428",0
"6384",0
"6411",2
"6385",0
"6412",0
"6386",0
"6390",16
"6413",0
"6391",7
"6392",2
"6393",0
"6394",0
"6395",10
"6396",2
"6397",0
"6398",3
"6401",38
"6414",0
"6405",1
"6420",2
"6407",4
"6409",1
"6410",6
"6415",24
"6418",8
"6419",0
"6421",1
"6422",0
"6425",0
"6423",1
"6424",0
"6426",4
"6429",2
"6432",11
"6430",37
"6466",0
"6431",6
"6436",0
"6437",0
"6438",0
"6467",1
"6468",3
"6472",3
"6475",2
"6440",11
"6442",0
"6443",3
"6445",0
"6446",0
"6447",0
"6448",1
"6450",39
"6460",1
"6476",2
"6461",0
"6462",0
"6465",0
"6479",3
"6480",0
"6484",2
"6485",3
"6487",0
"6488",3
"6489",0
"6490",2
"6501",11
"6502",20
"6504",1
"6505",0
"6506",1
"6507",2
"6509",0
"6510",3
"6511",4
"6512",1
"6513",1
"6514",2
"6522",3
"6525",26
"6515",1
"6516",29
"6517",1
"6518",0
"6519",7
"6521",3
"6528",3
"6530",301
"6532",49
"6535",7
"6536",12
"6537",2
"6556",21
"6560",7
"6562",10
"6567",1
"6568",2
"6569",0
"6571",0
"6572",0
"6574",1
"6603",3
"6606",2
"6609",9
"6612",3
"6613",0
"6614",0
"6616",1
"6620",1
"6623",4
"6627",1
"6635",2
"6638",5
"6639",8
"6640",1
"6705",4
"6707",11
"6710",0
"6713",0
"6714",65
"6716",0
"7290",0
"7291",0
"7292",1
"6718",2
"6720",0
"6721",10
"6722",4
"6725",88
"6726",3
"6728",54
"6740",20
"6743",48
"7300",2
"6751",19
"7301",1
"7302",1
"7303",1
"7304",5
"6753",151
"6754",0
"7305",2
"7306",2
"7307",2
"7310",6
"7315",2
"7316",2
"7320",2
"7321",2
"7322",0
"7325",2
"7330",2
"7331",0
"7467",0
"7469",0
"7470",0
"6758",0
"6760",1
"6765",14
"6770",22
"6798",0
"7007",3
"7012",0
"7015",5
"7016",0
"7024",0
"7025",3
"7026",0
"7027",0
"7030",3
"7174",0
"7175",2
"7176",0
"7177",0
"7178",0
"7179",1
"7180",0
"7182",14
"7184",0
"7185",0
"7186",1
"7187",0
"7190",2
"7209",0
"7210",0
"7211",0
"7212",1
"7213",0
"7214",0
"7249",2
"7250",22
"7252",1
"7253",1
"7254",0
"7255",2
"7256",2
"7257",0
"7258",0
"7259",0
"7260",1
"7261",0
"7262",0
"7263",0
"7267",1
"7268",3
"7270",2
"7275",3
"7276",1
"7277",5
